id,year
17105,1950
12680,1930
1545,1940
15649,1991
3222,1991
6017,1991
18870,2001
18825,2004
17979,2001
7464,1991
8841,1930
14380,2003
10520,1940
780,1930
19226,1935
4831,1940
1566,1991
4658,1940
13673,1991
2098,1991
4043,1999
7538,1985
12362,1985
3771,2003
16155,1991
11177,2004
5721,1967
10424,2003
16107,1940
17632,2003
18761,1999
19979,2001
16252,1940
818,1991
16816,1940
14286,2003
13845,1940
5545,1950
13231,1935
491,1991
2816,1935
17581,1940
19829,1991
2408,1991
7904,2004
18595,1991
10273,1991
5415,1991
159,1940
16625,2003
12022,1991
2244,1991
12222,2001
12713,1991
594,1940
11989,1935
8969,1940
9000,1991
13835,1991
9688,1991
18671,1940
3547,1940
12325,2004
9339,2003
8096,2004
10753,1991
14625,1991
13798,2001
501,2004
745,1991
18074,1991
4712,1991
10019,1991
15498,2001
10576,2001
14706,1991
14321,1991
18414,2001
10681,1940
4642,1935
9751,1940
10766,1935
16095,1940
10416,1935
691,1991
14083,1935
15078,1991
18754,2001
4129,2004
11805,1935
2800,1991
18004,2004
17120,2004
13704,1967
5828,1991
835,1935
3664,1991
16463,2001
17102,2001
1961,1950
8819,1997
13901,2001
5651,1977
355,1940
5905,1991
17670,1997
11411,1991
1398,2004
5581,1991
19676,1967
5726,1940
3354,1930
7045,1991
13233,1991
2049,1991
6488,1940
8386,1991
19752,1977
7783,1991
14839,1991
134,1940
8170,1940
11950,1991
18687,1935
14246,2004
15121,1991
3932,1991
19149,2003
16297,1940
3861,2003
3999,2003
3571,1991
4151,2003
15058,1991
17777,2001
4512,1950
3679,2003
19870,2003
8656,1940
1242,1991
8108,2003
2266,1940
7571,2001
13601,1940
13982,1991
2488,1950
18320,1940
9738,1940
7814,1940
12845,1991
8898,1940
19461,1991
3690,2004
5443,1940
7020,1940
14667,1991
12716,1991
11882,1999
2732,1991
1381,2003
7300,2001
1236,2004
7102,1991
6522,1935
5996,2001
8493,1940
15947,1991
2789,2003
476,1991
4765,2003
19412,2001
9600,2001
13316,1950
11801,2003
676,1940
6410,1940
5802,1985
5858,2001
17246,1950
12442,2004
7808,1991
5591,2004
6381,1935
4680,1940
18739,2003
3702,1991
4283,1940
8729,2001
8761,1940
6535,1991
3482,1940
12312,2004
3955,2003
13597,1930
19838,1991
2559,1991
477,1935
5897,2004
15376,1991
14857,2001
4648,2003
14051,1935
5823,1935
8790,2001
16770,1950
11292,1991
14255,2001
2213,1991
9031,1940
15110,1991
13644,2001
19615,2003
14511,1940
16487,1991
19465,2003
5917,1985
4144,1935
8797,1991
9005,1991
1077,1991
6986,1940
10218,1967
12516,1940
15892,1950
11670,1991
6466,2004
5947,2001
2836,1967
9086,1940
1779,1991
7537,1940
9846,1935
9840,2003
10955,1991
5566,1991
13765,1940
14948,1977
5584,1967
6768,2004
1807,1991
9411,1967
2749,2004
8548,2004
7885,1930
14124,2001
7993,1991
6671,1950
18500,1991
12023,1950
1229,1935
10351,1940
5625,1985
11880,1940
10486,1950
8739,1991
13460,2001
19289,2001
3724,1940
13151,2001
12305,1950
9580,1940
8426,1991
1076,1935
4041,1940
16208,1940
8540,2001
14756,1991
6493,2001
13505,2003
10421,2004
5449,1940
9459,2004
16744,1967
14752,2004
18729,1940
2917,1940
18579,1991
7202,2004
9219,1991
6859,1940
13971,2004
14109,1940
9019,1991
10680,1991
609,1935
10479,1991
6634,2001
4341,1991
9640,1991
16136,2003
14608,1940
10960,2004
17352,2001
7259,2001
4906,1967
8200,2001
18280,1935
15810,2003
8010,1940
17492,1991
3055,1967
4826,1940
7183,1991
15506,1930
793,2001
8542,1940
13606,1940
11415,1999
18021,1950
9910,1991
4998,2003
18328,2004
1070,2003
13239,1930
5434,2001
19410,2004
10000,2003
14871,1940
2429,2001
1015,1991
10031,2001
17652,2004
12802,1935
16353,1950
13134,1940
13122,1935
8251,1991
171,1940
4328,2004
11288,1991
1603,1950
15641,1985
7716,1940
3330,2003
6988,1940
1623,1991
19633,2001
16192,1991
13207,1991
11757,1940
2551,1935
838,1940
13025,1950
13579,1991
1374,1977
1434,2001
16884,2001
18542,1950
9550,1991
12293,2001
18527,1940
4031,1940
5736,1935
16121,1940
2502,1940
15668,2001
12032,2001
9991,1940
3395,1991
11424,1940
3665,2003
1411,1935
891,1991
13442,1940
14801,2003
14651,1991
8672,2001
18193,1935
15345,1935
19583,1991
15328,2003
1331,2003
9815,1991
3125,1940
1430,2003
15916,2001
8634,1967
13220,1950
13464,1991
18119,1940
4308,1967
13703,1991
1038,1940
18942,2003
7348,2001
3613,1940
15028,2001
18632,1991
19390,1940
15450,2001
3000,1940
3447,1950
9220,1991
80,1935
19916,2001
12640,2001
13591,2003
16915,2004
7114,2004
11429,1940
16165,2003
1031,2004
12634,1991
6803,1940
6046,1935
14949,1940
15059,1935
11013,1935
16007,2003
16687,2003
18575,2003
1120,2003
2926,1940
3318,1991
5869,2004
8918,1991
15601,1940
2435,2001
3383,1935
12684,1940
10203,1991
13970,1991
19605,2003
11712,2004
5334,1940
7229,1991
527,1950
4188,1930
13241,1940
14273,1940
17165,1991
18613,1991
18563,2004
10524,2004
3617,1991
7743,1991
8401,1940
6572,1940
17402,2001
12472,1940
6823,1940
16535,1991
12065,1991
8948,1991
4379,1935
2056,2004
1223,1991
419,2003
19984,2001
16502,1940
18207,1935
19932,2004
9873,1940
19604,1935
7647,1985
18971,1977
8663,2001
8895,1991
365,2001
17214,1940
6101,1991
16821,1935
18719,1991
14671,1967
13455,1935
6170,1991
16858,1940
15259,2001
11572,1985
10734,1991
14466,1940
14304,1940
19282,1991
6135,1930
19765,1991
15746,2004
9017,1940
7960,2003
19099,1991
7380,2004
18412,1991
14402,1985
13027,1930
16430,1950
6304,1940
16644,1991
14489,2001
15820,1991
17797,2003
367,2001
329,2001
8514,2004
8648,1991
17575,1930
694,1991
19479,2001
17712,2004
506,2004
10292,1991
6851,1950
7827,1991
11664,1940
17614,2004
14351,1940
1555,1967
8728,1940
10946,2003
7541,2001
18747,1940
19680,2001
17024,1935
13420,1950
19859,1940
5011,2001
19520,1940
12454,1991
18453,1940
9960,1940
18407,1940
6267,1991
14319,2001
2644,2003
13348,1930
11627,1985
5997,1940
4737,2003
2915,1991
3825,1940
16233,1967
801,2003
12368,2001
1914,1991
4182,2001
9542,1991
12681,1940
9741,2004
5262,1991
1172,2001
18588,1991
8682,2001
12315,1991
8818,1991
19108,2001
507,1991
7686,1991
3035,2003
9465,2003
18093,1930
830,1991
19621,1991
3891,1940
7773,2004
5274,1950
381,1991
9076,1991
17758,1991
5663,2004
19709,1991
13475,1940
9860,1940
18837,1991
19820,1940
1080,1940
15412,1967
8175,1991
7151,1991
2364,1991
15639,1991
1592,1991
12952,2004
9795,2003
18286,1967
472,1967
11485,2003
13733,2004
12654,1991
19168,1940
14127,1940
4901,1991
16494,1991
10875,2003
9561,1991
8723,2004
12690,1991
1534,1991
12464,1967
7181,2001
11227,1930
14085,1940
18111,1940
7063,1940
13155,1991
3454,2004
11047,1991
18112,2001
7967,1967
1376,1999
15662,2004
15527,2001
3279,1991
8556,1999
16908,1991
2050,1950
13179,1935
7614,2001
16008,1930
9125,1991
12637,1991
13285,2004
19351,2001
4086,1940
2969,1950
15988,2004
3855,1999
11199,2003
5712,2001
3915,1991
18174,1994
13407,1967
13430,1940
14182,2001
1713,2001
2972,1991
7565,1967
49,1940
8719,1940
16120,1991
17780,2004
8932,1991
7192,1940
7168,2001
741,2003
4899,1991
6951,1967
1792,1935
940,1940
14781,1991
4923,1935
17433,1950
1597,2001
18326,2001
8249,1940
5089,1940
15265,1991
18850,2001
15644,1967
6707,2003
3808,1991
16855,2001
4104,1967
1261,1940
9802,1967
10700,1930
16269,2001
96,1940
8219,1940
3127,1940
18448,2004
7158,1991
15733,2003
9119,1985
2620,2003
3881,1930
17142,1930
11766,2004
19825,1950
16841,1991
631,1991
991,1935
18239,1991
6093,1977
3080,1950
12596,1991
3120,2001
12258,1935
9002,1991
3424,1991
8310,1940
4135,2001
19525,2004
8897,2003
5431,1991
18359,2003
18630,2001
11122,1940
12882,2001
3559,1940
19066,2001
10100,2001
2642,2001
11563,1940
3492,2001
18009,1940
17457,1940
6181,1950
14799,1940
35,1977
12210,2001
14576,2001
4522,1991
7199,2001
9494,1940
8833,2004
18149,1991
15440,1940
17125,2001
14377,1940
6628,1940
15080,1935
11860,1999
10457,1999
19509,1950
13117,1991
14032,2003
13007,1991
11131,1991
6740,2004
14117,2004
4723,1991
12724,1991
12414,1950
16374,1967
2128,1991
14631,2003
18095,1950
8575,1950
14935,2003
7264,1991
1674,1940
17667,2003
8681,1991
2672,2003
16280,2004
356,1940
15146,2003
6514,2003
19367,1999
9425,2003
10136,1991
12394,2003
16177,2001
8411,2001
1490,2001
13933,2001
14055,1940
12727,1977
7297,1991
18105,1935
11806,1991
14976,1991
6575,1991
12201,2003
8407,1985
269,2003
8017,1940
4838,2003
3086,1950
1923,1991
14776,2003
9332,1991
16054,2004
880,1950
175,2004
15291,1991
12507,1940
5804,1977
1797,1991
9012,1985
16196,1991
2596,1940
1269,1991
11547,2004
13978,1991
18835,2001
9404,1935
10637,1940
19137,1940
13026,1940
4927,2001
6686,2004
19857,1991
9158,1940
7586,2001
2937,1985
12377,1977
17719,2003
14024,1930
14200,1991
16518,2001
16002,2004
10557,1991
19404,1940
3729,2001
4035,2004
13968,2001
6095,1940
4271,1991
8700,2001
4375,1991
7398,1940
10565,1940
3458,2004
12821,2001
5417,1940
3565,1940
9290,1950
17384,1950
13581,1935
11653,1991
15131,1999
13042,1950
4165,1940
3569,2003
11126,1940
2940,1950
18889,2001
12263,2004
14709,1991
3106,1940
1633,2004
19263,2001
17027,2001
15081,1991
7984,2003
13232,1940
6567,2001
766,2004
18281,1940
18967,1940
15148,1950
19627,1950
9071,1991
16931,1940
4844,1991
14433,1940
13596,1991
6854,1930
14846,1940
8733,1967
14778,2001
12010,1950
14479,1935
9312,1985
14481,2004
1155,1991
1970,2001
14322,2001
3077,1940
4683,1940
15216,1935
2217,2001
9166,1940
8151,1940
7149,1940
9735,1940
5816,1999
10046,2004
6448,1991
15546,1991
1903,1991
11850,1940
13906,1930
17055,1991
8650,2001
9270,1991
12546,1950
13045,1935
3910,2004
10127,1935
14974,1940
17243,2001
12693,1985
15454,1991
2563,1991
12820,1991
3159,2004
19631,1940
3356,1991
226,1991
1100,1977
9975,1991
8812,2003
19172,1967
3353,2004
1215,1930
2577,1991
10519,1991
10903,1930
17969,1991
10437,1935
16852,1940
3970,1940
10871,1940
1897,1977
10159,1991
2347,2001
9294,1977
7358,1940
16565,1985
6866,1950
9350,1940
10295,1991
17595,2004
10767,1991
12894,1940
6839,1991
4645,2001
5173,1930
10900,2004
10526,1967
15425,1950
534,1967
376,1940
18198,1940
9788,2003
595,1991
8410,1985
14495,1991
2417,2001
7442,1991
12011,1935
2719,1991
4400,2001
7767,2001
18430,1940
19681,1991
1432,1991
16462,1991
18708,1991
9087,1985
10453,1940
10395,1940
10277,1991
3787,1991
14092,2001
18150,2001
13293,1940
15368,2001
8928,1991
1446,1950
9940,1991
12069,1940
13959,1940
10563,2001
1094,1935
11581,1991
3268,2001
16041,1940
6690,1991
1083,1940
2663,1950
4319,2004
6600,1991
5377,1940
9009,1935
16981,1930
14995,2004
13761,1967
9964,1935
1870,2003
11579,1991
17499,1967
1021,1940
4220,1930
6974,1940
9150,1999
9801,1940
4787,1991
9596,1985
11107,2001
8500,2004
8453,2004
131,1977
15242,2003
13850,2001
7661,1991
18229,1940
15636,1940
12996,1940
19957,1950
12159,1950
18860,2001
6577,2001
3261,1950
2168,1985
11951,2003
17395,1991
1556,1940
8396,1940
17839,1991
13994,2001
6832,1940
545,1940
10878,1967
12730,1991
17584,1940
5065,2003
10124,1991
11995,1991
8903,2001
7517,2004
2814,2004
18481,2001
7017,1985
2656,2001
4809,1940
13651,1950
1359,1991
13470,1940
5033,1991
19652,1940
9675,2001
14741,2004
18012,1950
11091,2004
14575,2004
12650,1999
10774,1991
11071,1991
5696,2001
16042,1991
17698,2001
6479,1950
461,1940
12787,2001
1551,1940
2909,1991
7105,1999
10282,1940
1459,1940
7005,1940
1204,1940
5513,1930
18520,1985
6898,1991
2958,1935
10266,1940
10580,1940
18277,2003
11330,1940
7998,2004
17680,2004
18866,1950
6051,1940
5400,1991
16906,2004
15076,1967
9969,1940
2976,1991
17732,2001
8765,1935
6460,1940
18151,2004
19239,1991
8609,2003
9784,1991
15457,1950
879,1991
3792,1940
19594,1935
17040,2003
18036,1940
14930,1950
15993,1940
5702,1940
1638,1991
19019,2003
5331,1940
2137,2004
7066,1935
19425,1997
17641,1940
18966,2004
5335,1940
15836,2004
14172,1991
17566,1950
2957,1950
5940,1930
2126,1991
16079,1940
3700,1940
16928,1940
6465,1991
5297,2001
19521,2003
9229,2004
17065,1930
3883,1991
11533,2001
4472,1940
8140,1935
15231,2003
17124,1991
2636,2001
17936,2004
3925,1991
11631,2001
10115,1991
5015,1991
795,1991
970,1930
12643,2001
2935,2001
165,1940
6392,2004
16659,1991
18625,1940
8207,2004
17337,2001
3933,1967
18427,1991
10034,1940
11052,2004
18259,1991
3794,1967
13913,1967
11580,1940
195,1940
10041,2001
9659,1967
5639,1967
92,1935
9781,1940
6957,1985
8872,1940
9813,1940
5753,1977
1591,1935
6004,2001
19962,1991
10621,1940
11887,1991
12598,2003
11521,1940
7666,1985
8127,1991
17066,2001
14694,1991
14146,1999
16748,2003
245,2001
2315,1930
11616,2004
307,2001
19540,1930
7551,1991
14931,2001
13537,2004
3437,1940
10671,1991
15147,1950
5040,1930
6491,1950
7079,1940
13827,1940
6537,1940
4616,2001
4350,2001
1748,1985
11609,1985
8573,1991
16856,1985
6744,1991
4080,1991
19992,1940
4192,2004
7911,1991
19725,1940
10686,1940
10077,1935
11994,1991
12458,1985
1656,2001
2667,1991
11048,1991
16837,1991
6613,1991
4549,2003
15925,2003
551,1991
10083,1950
8229,1991
5275,1997
1983,1930
9198,1991
6907,1940
6971,1967
13090,2004
11812,1930
18873,2003
13190,2001
9909,1967
13205,1991
1706,2003
12746,1940
13755,2003
6779,2001
5216,1991
19805,1991
19460,2003
8919,1991
9665,2004
3889,2001
3295,1967
14230,2004
15757,2003
15723,2004
12088,1940
18664,2001
19109,1940
5237,1940
617,1991
2888,2004
19884,2001
5055,1991
15491,2001
13009,1940
12624,1935
19833,1991
15691,1991
9881,2003
1489,1991
18008,1930
1293,2001
19219,1935
2325,1940
7276,1967
7670,2003
13178,1940
7120,2001
16607,1991
5069,2004
12852,1991
12212,1991
730,2001
17997,1940
1347,1940
622,1935
17990,1940
16261,1940
18381,1940
9538,1991
15032,1950
1685,2004
18549,1985
5754,1991
1375,1991
11283,1930
10642,1950
18367,1930
15347,1940
15205,1940
2372,2003
4137,1935
7582,1991
1840,1991
17291,2004
16127,2001
18509,2004
14473,2001
16051,1967
9480,1985
17975,1967
19222,1940
6275,1935
63,1950
6838,1991
6891,1935
3993,2004
9250,1991
12104,1935
9713,1991
819,1991
17657,1940
8572,1935
16104,2003
9488,2001
4038,2004
10493,1950
6380,1985
10340,1940
10682,1950
14519,1935
7061,1950
15588,1991
17889,1935
2960,1935
18626,2003
703,1991
9458,1991
7190,1977
6293,2003
8955,1991
15932,1991
16860,1935
6178,2003
18762,1991
2608,1940
12708,1930
14410,2003
18113,1935
7943,1977
17262,1940
3098,1967
9786,1940
8258,1977
7235,1940
8476,1991
3311,2004
8373,1935
16897,2004
7301,1991
12649,1940
19409,1999
8892,1991
13257,1935
8451,1940
18255,1940
15683,1991
7336,2001
9830,1940
2275,2004
13965,2003
7729,1991
16540,1940
10953,1991
13086,1940
3676,1991
16091,2001
378,1991
10908,2004
14245,2001
7177,1940
12953,1985
4578,1950
11086,2003
8153,2001
17445,1940
12396,1930
16524,1940
14584,1940
13557,1940
4463,1940
5659,2001
4850,1940
6647,1940
17572,1977
693,1991
7488,1940
3663,2003
11949,1940
15807,1940
17720,1935
13038,2004
16598,2001
15931,2004
9898,2003
16862,1930
3586,1950
17159,2003
3478,1940
6030,2001
2425,1977
3602,1940
11348,2001
12707,1991
1002,1967
13229,1940
1276,1991
7255,1991
11930,1985
3293,2001
13488,2003
19565,1991
18238,1991
2010,2001
8717,1991
8621,1991
951,1999
11751,2001
18334,1940
13528,1940
1561,1991
14725,1991
18170,1940
12109,2004
11488,2001
18667,1940
5926,1940
14497,1999
7351,1991
7896,2001
11060,1940
12122,1991
5158,1940
2162,1940
16336,1991
9880,1991
11145,1991
16219,1930
3472,2003
6737,1935
6700,1991
6482,1950
16914,1940
1884,2001
15759,2004
15117,1935
14292,1930
18182,2004
11528,1935
9341,1940
6244,2001
19130,2004
19482,1930
10176,1940
9246,1940
1118,1991
5209,1999
17321,2001
13553,1967
8800,1991
2996,1940
10714,1940
3067,2001
13251,1991
3056,1940
17305,1991
14046,2004
14639,1935
19370,1950
17511,1991
5697,1940
11376,1935
6711,1991
9642,1940
15889,1940
16071,1991
11643,2004
336,1940
13973,1940
8168,1940
13632,2004
3518,1991
16,2004
9584,1940
12594,1991
13426,2001
15003,1940
11492,1940
4864,2001
18616,1940
2761,1991
1228,1940
15997,1950
9727,2001
16788,1950
3735,2003
523,2001
8929,2001
8088,1940
6064,1940
4044,2001
13164,1991
2086,1967
13625,2003
1262,1991
7981,1985
18793,2001
6500,1930
9191,1940
851,1985
14754,1950
11452,1940
8481,1935
6208,1991
18672,1930
5797,2003
8855,1991
11774,1940
14356,1950
9767,1940
19210,1940
19441,1991
5005,1991
5019,1991
15487,1991
5390,2001
11690,2004
10529,1991
16725,2001
5888,1935
5598,1967
5939,2001
16938,1935
11442,1991
12028,2001
19097,2003
14031,1950
7978,1967
17597,1935
15935,1930
13295,2001
19344,1940
17460,1991
18604,1950
11305,1940
7012,1977
16846,1991
17118,1991
15092,1991
3160,2004
1539,1935
18245,2004
15315,2003
19423,1935
15095,2003
14314,1940
17919,1950
17338,1930
4013,1991
5586,1940
16266,1967
7077,1967
12930,1967
6801,2004
19432,2001
19492,2001
19079,1940
17929,2003
15857,1940
1949,1991
2201,2001
12747,2004
2906,1967
1799,1940
459,1940
15465,1967
6958,1940
19080,1985
18405,2003
7313,1999
9152,2003
4961,1985
9792,1991
18537,1940
7117,1940
8617,1940
7860,1991
4315,2004
1519,2001
6780,1991
12651,2001
6387,2001
19426,1930
8250,1930
12699,2003
18101,2004
9682,2004
18955,1991
13004,1991
7069,2001
2426,1991
15924,1991
1734,1935
1585,1991
19776,1935
16696,2001
19140,1940
5392,1991
1408,1991
2805,2003
7087,1940
4469,2001
16212,1940
721,1991
7903,2004
11936,1935
12089,1991
2449,1991
18993,1940
13393,2001
6049,1940
19669,2001
984,1991
12345,2004
120,1935
14972,1940
19177,1999
1117,1991
17785,1967
8383,1991
11742,1991
4920,1940
2291,2001
7910,1991
16988,1967
13436,2004
9378,1991
8430,1940
7623,1935
7954,1991
18547,1991
12224,1930
6078,1940
14875,1977
1240,1991
18771,2001
3911,1950
12378,1991
15172,1940
13005,1940
6010,1935
12698,1935
8612,1940
16457,1991
17615,2001
6368,1935
2432,1991
1358,1940
17187,1991
4555,1940
18645,1940
13438,1991
14038,2001
9772,1940
1708,1991
15439,2004
19983,1940
14065,1991
13514,2003
12776,1935
6084,1940
705,2003
7598,1940
4164,2004
13809,1940
15519,1991
11610,1950
797,1991
17486,1940
14191,2003
6406,1991
10516,1940
1780,1940
12209,1940
1893,1940
15771,1967
15525,2003
7762,1991
8495,1950
16053,1950
5231,1991
7280,1930
14596,1950
4404,1940
4270,1991
12550,1991
18300,1940
6415,1935
2214,1950
10153,1991
4050,1967
6109,1930
3710,2001
14462,1991
2914,1991
9228,1940
10893,2003
8956,1991
3556,1940
889,1940
4652,1940
16372,1991
2995,2003
3184,2001
9747,1967
3339,1935
12303,1950
17692,1991
12198,1940
15955,1935
6058,2004
13036,2003
5214,1935
6833,1940
18941,1991
8958,1991
13699,1940
1420,1967
16814,1991
7747,1935
17500,1985
1112,1940
16073,1935
13256,2001
9780,1991
14471,1940
6580,1940
9518,1940
16035,1935
12669,1940
12630,1940
12186,1991
17933,1991
3621,2003
6816,1950
14262,1940
18614,1940
12872,1991
16088,2004
13184,1991
14668,1991
1086,1967
16059,1940
4300,1930
10848,1935
7493,1991
12704,1991
19214,1991
11611,1991
1542,2003
8184,1935
17655,1999
15622,1950
12595,1977
8405,1991
9287,1930
7162,2001
14717,1940
19119,2004
2822,2001
19230,1930
14665,2004
17806,2001
18585,1991
3633,1940
14097,1991
6621,2001
5113,1991
5290,1950
11619,1991
6799,2001
6360,1940
3382,1991
11256,1991
3329,2004
2273,1940
3909,1940
15309,1985
8089,1940
17284,1940
289,1991
12183,2003
3801,1991
6169,2001
18544,1991
18852,1967
13771,1991
5720,2001
9444,1930
2607,2004
12520,1967
5799,2001
8777,2003
5315,1940
590,2001
13021,2001
16443,1935
10236,2001
7285,1985
11309,1991
4877,2004
2697,1991
6999,2001
19191,2003
19550,1991
8054,1950
12005,1991
17585,1940
18436,2004
7794,1940
17237,1940
4650,2004
84,1940
6513,1991
16552,1940
2348,1950
3296,1940
8942,1991
17987,1935
12964,2001
19635,1991
14288,1991
13168,1991
8372,1991
10030,1991
13012,1940
7678,2001
17300,1935
403,1940
4804,2004
19906,2004
12899,1991
10954,1977
9516,1991
8319,1935
658,1940
13672,1991
1105,1991
1738,1991
458,2003
17179,1991
18666,1940
4835,2004
7596,1935
9163,2004
9169,1940
19290,1935
5672,2003
5383,2001
4505,1991
9541,2001
10455,2003
3394,1991
8109,2004
18635,2001
9407,1940
7110,2001
16890,1940
544,1985
13582,1935
4717,1930
11005,1991
9968,2003
13468,2001
2256,2003
6069,1940
13338,1991
16920,1940
4063,2001
6809,1940
19415,1977
14137,1967
17455,1940
630,1991
11078,2003
11699,1935
4769,1940
1260,2001
3421,1967
3243,1940
8874,2004
11150,1940
11973,1991
13609,1991
14062,2001
14918,1930
14650,1985
9217,1991
4945,1991
8701,2001
17466,2003
4885,2003
6881,1950
7757,2004
9033,2003
17042,1940
5265,1991
14987,1935
14470,1985
6411,1950
16994,1940
10838,2003
14866,1940
18612,1935
4862,1935
16075,1935
8231,1991
19088,1940
5694,1967
1134,1991
10661,1940
13685,1977
4340,1940
12061,1991
4386,1991
9209,1950
8817,1991
1552,1991
557,1991
10816,1940
14970,2004
4971,2001
8222,2004
13527,1940
14704,1940
4793,1991
15140,1991
18474,1940
4248,1935
6177,1940
16311,1991
19601,1940
6144,1940
18515,1991
11782,1991
13940,1991
11813,1991
16721,2003
18989,1940
7387,1991
6810,1985
7818,2003
15467,1935
6384,1991
18267,2001
8786,1940
4521,2004
3310,2001
7094,1991
15175,1940
16935,1991
15875,2003
6722,1940
10477,1940
10365,2004
1091,1935
5250,1991
4950,1940
8072,1950
15370,2001
5527,2004
7980,1935
5950,1967
9641,1967
13261,2001
14797,2001
16244,1991
10531,2001
17210,1991
18746,1940
6243,2003
16871,1991
11847,1991
19546,1991
10163,1940
3541,2004
2313,1940
3051,2004
1697,1991
9236,1967
3182,2001
14832,1950
16963,1967
9692,1935
197,2001
261,1950
9859,2001
8301,2004
16169,1940
17901,2001
18637,2003
15979,1930
3546,1935
14045,1940
673,1991
6732,2003
13326,1940
9189,1991
9398,1991
13244,1991
7333,1950
11053,1940
2802,2001
12279,1967
1611,2003
17173,2004
14583,2001
10023,1985
11054,2001
5983,1940
15620,1930
18756,2001
15813,2004
19839,1991
14207,1991
17702,1935
15274,1940
836,2001
6390,1930
4963,1950
4733,2004
18332,2001
17381,2001
2729,2003
1109,1940
791,2004
17682,2001
6086,2001
342,2003
3564,2003
2801,1930
15419,1991
944,1991
13303,1991
10160,1977
8314,1940
14607,1991
6456,1999
6438,1935
19759,1967
2701,2004
225,1991
6872,2001
5679,1991
5944,1940
4797,1935
10874,1991
6155,1991
17713,1985
914,1940
2859,1991
1132,2003
14229,1940
8536,1991
6066,2001
15066,1977
5283,1940
12603,1991
4687,1991
11637,2004
12641,1935
10168,1950
17893,2003
8144,2003
8486,1950
3212,1991
10331,2001
19068,1950
10089,1991
3271,2004
9349,1967
2198,2003
17136,1940
18995,2004
18094,1977
16163,2003
4187,2004
10783,1940
17253,1991
8388,2004
1254,1991
1294,1977
10768,1940
6878,1940
5300,2004
10068,1991
211,2004
5485,2004
14382,2003
18631,2001
13225,1930
6157,1999
15701,1940
7396,1967
5038,1935
19101,1930
10195,1991
18227,1991
13033,2004
14601,1991
1450,1940
2083,2004
15230,2001
12752,1991
17988,1991
16086,2004
14436,2003
18353,1991
12652,1991
977,1935
15511,2004
16322,1991
1279,1935
7419,2003
5518,1985
8340,1991
4373,1991
18393,1991
6853,1991
2024,1940
13546,1991
7337,1967
1140,1991
9299,2004
10283,1950
13840,1940
3302,1940
7347,1940
18750,1950
17423,2001
19553,1991
651,1940
8480,1940
16094,1940
19244,1940
15427,1985
10820,1940
17879,1991
14287,2004
14521,1991
12703,1940
2125,2004
10426,1940
7839,1991
1668,1991
17870,1935
6619,1940
7155,2003
5775,1991
1874,1991
11197,2004
19695,1950
12256,1991
9673,2003
4572,1991
17976,2004
19105,1940
8412,1991
17978,1935
6548,1940
15864,2003
7201,2004
16230,2001
4263,2004
1319,2004
18065,2003
292,2003
19175,1940
1834,1930
580,1991
14208,1991
2017,1991
13935,1997
16394,1940
11147,1985
2769,2001
14335,1940
15663,1991
11100,2003
16650,1985
3428,2001
17559,1991
2703,1991
7236,1940
12269,1930
15915,2004
5413,1935
857,1940
10832,1940
10525,1991
13083,2004
1456,2003
16939,1985
18404,2004
19364,1991
7137,1950
1414,2004
6594,1991
13217,2003
7999,1991
298,1940
16061,1991
7572,2001
10293,1940
2471,2001
8868,1940
19112,1935
16772,1935
8326,2004
10233,1977
29,1991
16243,1967
7709,1991
19797,1991
8825,2001
5868,1991
8182,1940
19264,2001
15682,2001
8075,1940
13443,1940
15718,1977
11104,1940
12301,1940
7617,1991
3520,2001
2386,1950
2922,1991
10414,1950
19679,2001
18437,1991
6868,1940
13353,1950
12320,1950
11840,1940
7290,1985
7265,1991
17372,1977
11811,1940
3013,1991
10633,1991
9519,1930
5046,2001
3100,1940
11676,1940
13299,1950
11232,2001
15077,2001
6056,1950
12390,1991
4981,1935
16728,2001
5896,2003
1445,2001
18591,2004
3469,2003
4019,1940
5148,2004
4703,2004
12124,1950
12685,1991
6187,1930
2611,1991
9986,2003
4171,1940
16222,1940
10659,1991
16670,1940
12644,1991
18426,2004
11194,1991
8853,2001
5962,1950
15490,1950
6435,1940
3398,2001
14965,2003
14040,1935
12216,1940
3869,1940
14633,2003
4344,1967
15308,1967
4324,2001
7127,1985
4827,1991
17914,2004
19021,1967
12722,1940
7601,2004
2176,1940
12895,1935
10044,2001
6666,1950
11793,1991
1463,2001
8333,1967
12047,1991
18773,1950
9856,1999
10086,1950
1166,1991
12617,2001
3414,1991
9897,1991
18826,1991
6735,1991
19572,1935
3001,1991
3276,2001
19054,1991
359,1991
6349,1935
9843,1991
13400,2003
4131,1950
19641,1940
559,1940
4103,2001
8725,2001
6813,1940
1859,1999
6179,2003
16335,1935
12456,1999
4372,1940
15075,1940
4082,2003
17180,1991
17133,1991
15529,2001
18670,2001
155,1935
19629,2001
5877,1950
19139,1935
13040,1935
5959,2004
14572,1991
4595,1991
2817,1991
732,1940
154,1991
6651,2003
14397,1935
15040,1991
8864,2004
7869,1967
11625,2004
10070,1991
12324,1991
4150,2004
18920,2001
4023,1940
14744,1999
1315,1940
9256,2003
901,1985
5471,1930
12337,2004
16099,1950
4133,1991
5078,1991
5458,1991
8601,1940
14644,1930
12463,1940
16993,2001
3154,1991
16975,1967
14271,1991
18516,1991
11961,1940
11395,2004
17072,1940
4457,2003
14724,1991
15258,1935
